inn,name,revenue,employees,nace_code,region,registration_date
1215174827,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОПОМОЩЬ""",178742000.0,17.0,63.11,Республика Марий Эл,2016-08-10
1215181060,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАТЕЖНЫЙ ИНТЕГРАТОР""",205558000.0,28.0,62.01,Республика Марий Эл,2023-10-10
1215218922,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТКОИН""",217523008.0,12.0,62.01,Республика Марий Эл,2023-07-10
1215232821,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИНЕМАБОКС""",157447008.0,2.0,63.11,Республика Марий Эл,2020-08-10
1300007256,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙТЕКС""",273123008.0,234.0,62.01,Республика Мордовия,2023-09-10
1324002634,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РМР ЦИФРОВЫЕ ТЕХНОЛОГИИ""",211164992.0,57.0,63.11,Республика Мордовия,2023-07-10
1326185863,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САРАНСКИЙ РАСЧЕТНЫЙ ЦЕНТР""",128634000.0,85.0,63.11,Республика Мордовия,2016-08-10
1326194113,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС-СОФТ""",135870000.0,73.0,63.11.1,Республика Мордовия,2017-04-10
1326208077,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПР СОЛЮШН""",164392992.0,32.0,62.01,Республика Мордовия,2022-11-10
1326209313,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНФОРМАЦИОННО-ТЕХНОЛОГИЧЕСКИЙ ЦЕНТР ""БАЗИС""",125746000.0,42.0,62.01,Республика Мордовия,2019-08-10
1326209842,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОДЕР""",195212000.0,74.0,62.01,Республика Мордовия,2016-08-10
1326218195,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭВОЛЕНТА""",1520690940.0,156.0,62.01,Республика Мордовия,2017-08-10
1326226358,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТКМ""",306048992.0,95.0,63.11.1,Республика Мордовия,2016-08-10
1327012221,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМЕТРА-ИНЖИНИРИНГ""",820502020.0,31.0,62.01,Москва,2022-12-10
1327014412,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЛОГИИ УСПЕХА""",114745000.0,65.0,58.29,Республика Мордовия,2023-09-10
1327024410,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-САРАНСК""",124783000.0,3.0,62.09,Республика Мордовия,2016-08-10
1327024570,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАШ ЭКСПЕРТ-РЕГИОНЫ""",114830000.0,58.0,63.11.1,Республика Мордовия,2019-08-10
1327029345,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГИЯ""",113988000.0,70.0,62.01,Республика Мордовия,2022-08-10
1327032250,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС СОФТ""",187244992.0,76.0,62.09,Республика Мордовия,2019-08-10
1328909857,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОМАКСИМУМ""",469112992.0,156.0,62.01,Республика Мордовия,2019-08-10
1328909857,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОМАКСИМУМ""",469112992.0,156.0,62.01,Республика Мордовия,2024-07-10
1400005830,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОП АЙТИ""",136100992.0,1.0,62.09,Республика Саха (Якутия),2022-04-10
1400019015,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОКАЛЬНЫЕ СЕРВИСЫ""",224532992.0,43.0,63.11,Республика Саха (Якутия),2023-03-10
1400019015,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОКАЛЬНЫЕ СЕРВИСЫ""",224532992.0,43.0,63.11,Республика Саха (Якутия),2024-07-10
1410006897,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ ""СТАТУС""",204495008.0,22.0,62.01,Республика Саха (Якутия),2016-08-10
1435175696,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКСИОМА""",126067000.0,36.0,62.0,Республика Саха (Якутия),2016-08-10
1435204629,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЦЕНТР ЗАЩИТЫ ИНФОРМАЦИИ ""СЕВЕР""",187956000.0,2.0,62.09,Республика Саха (Якутия),2016-12-10
1435231358,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЕЙСИСТЕМС-ЯКУТИЯ""",119794000.0,23.0,62.02,Республика Саха (Якутия),2016-08-10
1435295591,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-ЯКУТСК""",101695000.0,1.0,62.09,Республика Саха (Якутия),2016-08-10
1435309340,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЭБ АЙТИ""",127392000.0,69.0,62.01,Республика Саха (Якутия),2016-08-10
1435345429,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИ ИНТЕГРАЦИЯ""",177598000.0,12.0,62.09,Республика Саха (Якутия),2023-09-10
1513058350,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-ВЛАДИКАВКАЗ""",119906000.0,1.0,62.09,Республика Северная Осетия - Алания,2016-08-10
1611008301,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИРБИС""",151588000.0,1.0,62.01,Республика Татарстан,2023-12-10
1615009497,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭТТОН ГРУП""",126638000.0,30.0,62.01,Республика Татарстан,2020-08-10
1615012901,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВЫЕ ПРИВЫЧКИ""",807094020.0,83.0,62.01,Санкт-Петербург,2023-09-10
1615012972,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАТМОБАЙЛИНФОРМ СИДИСИ""",256803008.0,11.0,62.01,Республика Татарстан,2021-07-10
1615013140,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТУДИЯ ЛИДС""",201732000.0,14.0,62.01,Республика Татарстан,2021-07-10
1615013366,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАСАНДРА ГРУП""",109116000.0,65.0,62.01,Республика Татарстан,2018-08-10
1615013503,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНЭНДЖИН""",104783000.0,14.0,62.01,Республика Татарстан,2021-10-10
1615014070,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗИЛАНТ""",248818000.0,65.0,62.01,Республика Татарстан,2023-05-10
1615014070,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗИЛАНТ""",248818000.0,65.0,62.01,Республика Татарстан,2024-07-10
1615014112,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИГИНАВИС""",3262183940.0,68.0,62.01,Республика Татарстан,2019-08-10
1615014313,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИНАРНЫЕ МАШИНЫ""",104002000.0,11.0,62.01,Республика Татарстан,2019-01-10
1615014360,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВРМ ГРУПП""",256627008.0,10.0,62.01,Республика Татарстан,2019-02-10
1615015050,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ОБРАЗОВАТЕЛЬНЫХ КОМПЕТЕНЦИЙ НТИ""",201567008.0,25.0,62.01,Республика Татарстан,2020-08-10
1615015050,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ОБРАЗОВАТЕЛЬНЫХ КОМПЕТЕНЦИЙ НТИ""",201567008.0,25.0,62.01,Республика Татарстан,2024-07-10
1615015123,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИННОСТЕЙДЖ ЦЕНТР РАЗРАБОТОК""",488208992.0,142.0,62.01,Республика Татарстан,2020-01-10
1615016127,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИАПАРТНЕРС""",236932000.0,3.0,63.11,Республика Татарстан,2023-09-10
1615016180,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИОН СОФТ""",106216000.0,76.0,62.01,Республика Татарстан,2022-07-10
1615016335,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙДИ РЕШЕНИЯ""",122673000.0,59.0,62.01,Республика Татарстан,2021-04-10
1623014540,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБ СОФТ""",1513467010.0,160.0,62.01,Республика Татарстан,2023-02-10
1635012890,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИННОСИСТЕМ""",326028000.0,66.0,62.01,Республика Татарстан,2023-07-10
1639059930,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ПЛАТФОРМА""",198839008.0,98.0,62.02,Республика Татарстан,2023-11-10
1639060220,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ42""",259335008.0,84.0,62.01,Республика Татарстан,2022-11-10
1644042724,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АК ТАУ""",659001980.0,1.0,63.11.1,Республика Татарстан,2016-08-10
1644088310,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИДИАЙ""",117379000.0,39.0,62.01,Республика Татарстан,2018-02-10
1644088768,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИЛМАР""",347910016.0,1.0,63.99.11,Республика Татарстан,2017-01-10
1644088775,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАРРЕЛЬ""",818393020.0,1.0,63.99.11,Республика Татарстан,2017-01-10
1644089306,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОНД НДК""",132749000.0,1.0,63.99.1,Республика Татарстан,2017-03-10
1644100380,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИПЕРСПЭЙС-ТЕХНОЛОГИИ""",125274000.0,58.0,62.01,Республика Татарстан,2022-08-10
1645026651,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПРЕСС ПЭЙ""",139748000.0,22.0,62.09,Республика Татарстан,2020-08-10
1645030746,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-БУГУЛЬМА""",131445000.0,2.0,62.09,Республика Татарстан,2016-08-10
1648038969,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАРС-СПО""",100737000.0,18.0,62.01,Тюменская область,2018-06-10
1648044539,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РГК ИНФО""",207088992.0,20.0,63.11.1,Республика Татарстан,2023-01-10
1650010150,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАНТОР""",182928992.0,30.0,63.11.1,Республика Татарстан,2024-07-10
1650010150,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАНТОР""",182928992.0,30.0,62.01,Республика Татарстан,2024-11-10
1650081440,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""ПЕТРОЛАЙН-А""",1458227970.0,224.0,63.11.1,Республика Татарстан,2022-04-10
1650098228,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИСТ""",286241984.0,60.0,62.01,Республика Татарстан,2021-07-10
1650132334,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТАТ""",137694000.0,79.0,62.02,Республика Татарстан,2023-01-10
1650176758,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКАЯ ФИРМА ""ПРОФФИТ КОНСАЛТИНГ""",257392992.0,22.0,62.02,Республика Татарстан,2017-11-10
1650246250,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАТТРАНСЛОГИСТИКА""",105152000.0,8.0,62.01,Республика Татарстан,2023-02-10
1650274321,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ПЕРВАЯ ОНЛАЙН БУХГАЛТЕРИЯ""",285864000.0,166.0,62.01,Москва,2021-02-10
1650280220,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТРАКС ТРЕЙД""",117620000.0,17.0,62.01,Республика Татарстан,2017-10-10
1650301536,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПРУТ-ТЕХНОЛОГИЯ""",572009020.0,69.0,62.01,Республика Татарстан,2016-08-10
1650323392,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГМАТЭК""",473540000.0,24.0,62.02,Республика Татарстан,2024-01-10
1650346382,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЛОГИИ И СЕРВИС""",117232000.0,45.0,62.01,Республика Татарстан,2021-07-10
1650349714,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЧИ""",237976992.0,11.0,62.01,Республика Татарстан,2020-07-10
1650379003,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВИЗАЦИЯ ТРАНСПОРТА""",180880000.0,73.0,62.01,Республика Татарстан,2019-06-10
1650379003,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВИЗАЦИЯ ТРАНСПОРТА""",180880000.0,73.0,62.01,Республика Татарстан,2024-07-10
1650413800,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ ""ТЭМПО""",282708000.0,32.0,62.01,Республика Татарстан,2022-07-10
1650415283,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСТЕХСЕРВИС-ИТ""",371368000.0,92.0,62.03.13,Республика Татарстан,2022-08-10
1650415283,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТЕХ""",371368000.0,92.0,62.03.13,Республика Татарстан,2024-04-10
1650418125,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУ-ДРАЙВ ЦИФРОВЫЕ ТЕХНОЛОГИИ""",166871008.0,50.0,62.01,Республика Татарстан,2022-11-10
1650422890,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФФИТ ГОУ""",120187000.0,24.0,62.01,Республика Татарстан,2023-04-10
1650424626,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАГОНАЛЬ""",398824992.0,5.0,63.11,Республика Татарстан,2023-06-10
1650428807,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАНТАСТИЧЕСКИЕ ТЕХНОЛОГИИ""",155152992.0,67.0,62.01,Республика Татарстан,2023-11-10
1651031811,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ЦЕНТРОМОНТАЖАВТОМАТИКА""",172747008.0,51.0,62.01,Республика Татарстан,2024-01-10
1651075424,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-ЗАПАД""",161820992.0,10.0,63.11,Курганская область,2023-07-10
1653001481,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННАЯ ФИРМА ""ИНТЕХ""",172138000.0,56.0,62.09,Республика Татарстан,2021-07-10
1655080792,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МХ 1""",171080000.0,60.0,62.09,Республика Татарстан,2016-08-10
1655139446,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСИНЖКОМ""",131412000.0,3.0,62.01,Республика Татарстан,2023-03-10
1655139446,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСИНЖКОМ""",131412000.0,3.0,62.01,Республика Татарстан,2024-07-10
1655152609,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС МЕДИЯ ХОЛДИНГ""",149604000.0,56.0,63.12,Республика Татарстан,2022-10-10
1655164731,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЙЛ""",971392000.0,53.0,62.01,Республика Татарстан,2022-10-10
1655166016,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЙКО""",4073139970.0,377.0,62.0,Москва,2020-08-10
1655177515,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИКС""",206408000.0,46.0,62.09,Республика Татарстан,2016-08-10
1655178822,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВИТАКОР""",368550016.0,99.0,62.01,Республика Татарстан,2022-11-10
1655185058,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦТО ИНТЕГРО""",205390000.0,25.0,62.02,Республика Татарстан,2016-08-10
1655196324,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИКС-ИГРЕК-ЗЕТ АВТОМАТИЗАЦИЯ""",753027970.0,98.0,62.01,Республика Татарстан,2019-08-10
